Title,Description,Location,ID,Price,Bed,Date
Brand new 2 BHK Flat for rent @ 15000,Located in Malapparamb Housing colonyNear PDDM750 meters from Everything supermarket750 meters from National Highway900 meters from Malapparamb Junction1.4 KM from Iqra HospitalNewly built 2 BHK FlatCharging point for every flat at ground floorReserved Covered Car parking Easily accessibleRoad frontage propertyGood and Peaceful residential area500 Mtr from little kings Anglo Indian kids School500 Mtr to Little dolls play school and Day care center Walkable distance to Bus stopWalkable Distance to auto standOnly one flat left at Third floorOpen TerraceStandard bathroom and electrical fittingsHealthy UV protected white water tankAutomated water tank filling system.3 phase KSEB powerIndividual water connection(applied),"India,Kerala,Kozhikode,Malaparamba Housing Colony",1766218002,"₹ 15,000",2 Bds - 2 Ba - 700 ft2,2024-03-31T08:32:03+0000
Upstair portion for rent near thondayad rent 15000/- adv 50000,"Upstair portion for rent near thondayad rent 15000/- adv 50000/- family, batchilors, ladies allowed.","India,Kerala,Kozhikode,Thondayad",1766217791,"₹ 15,000",2 Bds - 2 Ba - 1000 ft2,2024-03-31T08:30:10+0000
Upstair portion for rent near kottooli.rent 15000/-,"Upstair portion for rent near kottooli.rent 15000/-adv 50000/- family, ladies allowed","India,Kerala,Kozhikode,Koottuli",1766216708,"₹ 15,000",2 Bds - 2 Ba - 1200 ft2,2024-03-31T08:20:47+0000
House for rent near thondayad. Rent 23000/- adv 100000/-,"House for rent near thondayad. Rent 23000/- adv 100000/-. Family,ladies allowed.","India,Kerala,Kozhikode,Thondayad",1766215763,"₹ 23,000",3 Bds - 3 Ba - 1200 ft2,2024-03-31T08:12:53+0000
Single house for rent near pottammal,Single house for rent near pottammal. Batchilors allowed. Rent 15000/-family allowed.Rent 13000/-,"India,Kerala,Kozhikode,Pottammal",1766214789,"₹ 15,000",2 Bds - 2 Ba - 1100 ft2,2024-03-31T08:04:55+0000
3 bedrooms indipendent house karaparamba,3 bedroom attached common bathroom Hall kitchen work area good ground open water well all vehicles acess road frontage just 400 meter bus stop Krishnan Nair road karuvisheri near to c p buildingPlz check our profile more property details,"India,Kerala,Kozhikode,Karaparamba",1766207531,"₹ 15,000",3 Bds - 3 Ba - 1300 ft2,2024-03-31T07:07:44+0000
House for rent,"Near geetha theater, botanical garden road","India,Kerala,Kozhikode,Chanthaparamba",1766201433,"₹ 9,000",2 Bds - 2 Ba - 900 ft2,2024-03-31T06:23:59+0000
2bhk brand new semu furnished flat for rent at landmark world,"2bhk brand new semu furnished flat for rent at landmark world.Ready to move Car parkingLuxury facilities and amenities are available Very near to hilite mall, cyberpark and calicut airport.Looking families, doctors, professionals, business etc","India,Kerala,Kozhikode,Thondayad",1766192624,"₹ 23,000",2 Bds - 2 Ba - 1200 ft2,2024-03-31T05:14:07+0000
4 bhk independent house at vrindavan colony chevayur,4 bhk independent house near vrindavan colony chevayur,"India,Kerala,Kozhikode,Chevayoor",1754151469,"₹ 20,000",4 Bds - 4 Ba - 2200 ft2,2024-03-31T04:49:38+0000
2 bhk traditional house for rent in near Kovoor - Suitable for Office,2 bedroom traditional house for rent in near Kovoor.Suitable for office purposes. Parking space for 4-5 cars.Rent Rs 20000 per month & deposit 4 months rent.Genuine clients can contact for details and site visit.SERVICE CHARGES AS APPLICABLE.,"India,Kerala,Kozhikode,Kovoor",1766186061,"₹ 20,000",2 Bds - 2 Ba - 1000 ft2,2024-03-31T04:12:36+0000
3bed room villa for rent nr Bhavans School Chevayoor,"3bed room villa for rent, 1st floor, Bhavans school 200mtr, ulccs cyber park 600mtr, NH 900mtr","India,Kerala,Kozhikode,Kovoor MLA Road",1766182446,"₹ 14,999",3 Bds - 3 Ba - 1100 ft2,2024-03-31T03:31:05+0000
House for rent @chevayoor,Compound wall well water near by main road,"India,Kerala,Kozhikode,Chevayoor",1766181233,"₹ 15,000",3 Bds - 3 Ba - 1950 ft2,2024-03-31T03:14:25+0000
Tiled house rent near cheavayoor,Tiled house rent near cheavayoor. Batchilors allowed. Batchilors rent 12000/- family allowed. Family rent 10000/-advance 40000/-,"India,Kerala,Kozhikode,Chevayoor",1766172392,"₹ 12,000",3 Bds - 2 Ba - 1000 ft2,2024-03-30T20:53:11+0000
House for rent,"Ground floor portion of a villa for rent from 01/04/2024 for a small family. (for upstair separate stair from outside.) Two bedrooms and two toilets with a kitchen. Near Ayurveda hospital, West hill Chungam. Monthly rent Rs.10,000/- Depost Rs. 50,000/-( slightly negotiable depending the situation ) Please contact 99.95 . 01. 25. 16","India,Kerala,Kozhikode,West Hill Chungam",1766161308,"₹ 10,000",2 Bds - 2 Ba - 1000 ft2,2024-03-30T16:40:59+0000
2 BHK PREMIUM FULLY FURNISHED FLAT FOR RENT NEAR POTTAMAL,"Branded flat for rent & sale available in Calicut2 BHK PREMIUM FULLY FURNISHED FLAT FOR RENT NEAR POTAMMAL located in a prime location * Very close Potammal ,  Thondayad, hilite mall,  cyber park ,  business park ,  Starcare Hospital ,  Mavoor road, Eranjipalam, baby memorial Hospital  Amenities  :Swimming poolGYMParty areaChildren play areaIntercom FacilityCenterlised gas Supply Lift 24 Hr Security24 Hr power backupCovered parking  Expecting rent : 30,000 + mnc Note : images shown are for representation purpose only . actual building differ .Call  between : 10 am - 7 pm (Sunday off)","India,Kerala,Kozhikode,Thondayad",1766133141,"₹ 30,000",2 Bds - 2 Ba - 000 ft2,2024-03-30T11:31:56+0000
2 BHK BRANDED FULLY FURNISHED FLAT FOR RENT NEAR  POTAMMAL,"Branded flat for rent & sale available in Calicut2 BHK  BRANDED FULLY FURNISHED FLAT FOR RENT NEAR  POTAMMAL located in a prime location * Very close  Potammal ,  Puthiyara , Thondayad Bypass, Starcare Hospital , Arayidathpalam ,  Bmh ,  Mavoor road , Eranjipalam ,  Puthiyastand, ksrtc Bus stand  Aminities  :Swimming pool GYMRain water Haversting Party areaChildren play area Lift 24 Hr Security24 Hr power backupCovered parking  Expecting rent : 25000 + mnc Note : images shown are for representation purpose only . actual building differ .Call  between : 10 am - 7 pm (Sunday off)","India,Kerala,Kozhikode,Thondayad",1766129711,"₹ 25,000",2 Bds - 2 Ba - 1200 ft2,2024-03-30T11:00:41+0000
Well maintained House for rent at Nadakkavu kottaram road,"Well maintained 2bhk house basemnt area  for rent at Nadakkavu kottaram road.with 2 attached bathrooms plus one common bathroom,work area,kitchen,Car parking ,direct well water connection,3phase electricity, store room, etc are available.","India,Kerala,Kozhikode,Asokapuram",1766122049,"₹ 19,000",2 Bds - 3 Ba - 1250 ft2,2024-03-30T09:53:58+0000
3bhk semifurnished apartment near english church,3 bhk apartment in panicker road,"India,Kerala,Kozhikode,Nadakkavu",1766096807,"₹ 75,00,000",3 Bds - 3 Ba - 1680 ft2,2024-03-30T06:32:41+0000
House for rent easthill,3 bed room new house for rent near east hill,"India,Kerala,Kozhikode,West Hill",1766094274,"₹ 20,000",3 Bds - 4 Ba - 2200 ft2,2024-03-30T06:13:17+0000
RS HOSTEL FOR BOYS.,Boys hostel for 5500 monthly rent with food Three 4-sharing bedrooms with attached bathroom   Extra two bathroom outside One balconyCar parking availableWell water,"India,Kerala,Kozhikode,Nellicode",1766084313,"₹ 5,500",3 Bds - 4+ Ba - 3000 ft2,2024-03-30T04:54:05+0000
FURNISHED UPSTAIRE SINGLE BERDROOM FOR RENT CHEVAYUR CALICUT,"FURNISHED ONE BEDROOM & HALL,KITCHEN CAR SITEMOB    89    21   466     42  5RENT 12000ADVANCE 30000","India,Kerala,Kozhikode,Chevayoor",1730284114,"₹ 12,000",1 Bds - 1 Ba - 700 ft2,2024-03-30T04:22:07+0000
"GROUND FLOOR FOR RENT,WESTHILL,CALICUT","TWO BEDROOM ,TWOBATHROOM ,KWA WATER,CAR SITERENT:10000ADVANCE:25000CONT NU:8921            *4664*    25","India,Kerala,Kozhikode,West Hill",1730283374,"₹ 10,000",2 Bds - 2 Ba - 1100 ft2,2024-03-30T04:21:21+0000
HOSTEL BUILDING FOR RENT NEAR BABY MEMMORIAL HOSPITAL CALICUT,"HOSTEL BUILDING FOR RENT NEAR BABY MEMMORIAL HOSPITAL CALICUT.12 BED ROOM,8 BATH ROOM, HALL,KITCHEN,WORK AREA,GOOD WELL WATER&KWA WATER,CAR SITE.RENT:60000/-ADVANCE:3LAKH","India,Kerala,Kozhikode,Puthiyara",1713446253,"₹ 60,000",4+ Bds - 4+ Ba - 3000 ft2,2024-03-30T04:19:46+0000
"2bhk house for rent near guruvayurappan college, Kozhikode","2bhk for rent near pokkunnu, 8000 monthly rent including water supply, plot area of 750sq. ft with parking area.","India,Kerala,Olavanna,Guruvayurappan College",1766079337,"₹ 8,000",2 Bds - 2 Ba - 750 ft2,2024-03-30T04:05:49+0000
3 bhk fully furnished flat near West hill,3 bhk fully furnished flat near West hill1km from meitra hospital2km from karaparambe,"India,Kerala,Kozhikode,West Hill",1766051302,"₹ 32,000",3 Bds - 3 Ba - 1750 ft2,2024-03-29T16:08:08+0000
2 BHK BRANDED  FURNISHED FLAT FOR RENT NEAR ERANJIPALAM,Branded flat for rent & sale available in Calicut2 Bhk Branded  Furnished Flat For Rent Near Eranjipalam Amenities  :CctvLobby Party areaChildren play area Lift 24 Hr Security24 Hr power backupCovered parking  Expecting rent : 23000 + mnc Note : images shown are for representation purpose only . actual building differ .Call  between : 10 am - 7 pm (Sunday off),"India,Kerala,Kozhikode,Eranjipalam",1766024687,"₹ 23,000",2 Bds - 2 Ba - 1200 ft2,2024-03-29T11:28:50+0000
2 BHK SEMI FURNISHED BRANDNEW FLAT FOR RENT NEAR HILITE CITY,"Branded flat for rent & sale available in Calicut2 BHK  SEMI FURNISHED BRANDNEW FLAT FOR RENT NEAR HILITE CITYlocated in a prime location * Very close Hilite city , Thondayad bypass, Business park, cyber park ,  Metro hospital , pantheerakavu ,  Asten ortho Hospital  Aminities  :Swimming poolGYMParty areaChildren play area Lift 24 Hr Security24 Hr power backupBadminton courtIndoor gamesSpaHealth facilities Covered parking  Expecting rent : 25000 + mnc Note : images shown are for representation purpose only . actual building differ .Call  between : 10 am - 7 pm (Sunday off)","India,Kerala,Kozhikode,Thondayad",1766023909,"₹ 25,000",2 Bds - 2 Ba - 1000 ft2,2024-03-29T11:21:16+0000
3 BHK BRANDED FULLY FURNISHED FLAT FOR RENT NEAR MANKAVU,"Branded flat for rent & sale available in Calicut3 BHK BRANDED FULLY FURNISHED FLAT FOR RENT NEAR MANKAVUlocated in a prime location * Very close Mankavu, mims ,  Thiruvannur,  panniyankara ,  puthiyara ,  Govindapuram , kuthiravattom ,  Mavoor road, Baby memorial hospital  Amenities  :Children play area Lift 24 Hr Security24 Hr power backupCovered parking  Expecting rent :  20000 + mnc Note : images shown are for representation purpose only . actual building differ .Call  between : 10 am - 7 pm (Sunday off)","India,Kerala,Kozhikode,Mankavu",1766022675,"₹ 20,000",3 Bds - 3 Ba - 000 ft2,2024-03-29T11:09:54+0000
Kozhikode Jafarghan colony 400 metre from new bus stant,Single hs innova site suitable for 6 vehicles,"India,Kerala,Kozhikode,Arayedathupalam",1765995090,"₹ 25,000",3 Bds - 3 Ba - 1600 ft2,2024-03-29T07:19:30+0000
house for rent near kodamolikunn thondayad. Rent 15000/- adv 50000/-,house for rent near kodamolikunn thondayad 2 bed. Rent 15000/- advance 50000/-,"India,Kerala,Kozhikode,Thondayad",1765992626,"₹ 15,000",2 Bds - 2 Ba - 1200 ft2,2024-03-29T07:02:29+0000
For working woman Single room for rent,For working womens Single room for rent in nadakkavu,"India,Kerala,Kozhikode,West Nadakkavu",1765982333,"₹ 8,000",1 Bds - 1 Ba - 1000 ft2,2024-03-29T05:49:40+0000
3 bhk individual house for rent,3 bhk individual house for rent .Nearby MIMS hospital.300 mtr from bypass..,"India,Kerala,Kozhikode,Reshmi Square",1765962861,"₹ 25,000",3 Bds - 4 Ba - 1500 ft2,2024-03-29T02:23:43+0000
Bachelor Ac stay full furnished at Calicut with all facilities,Single bed room AC stay with all facilities are Calicut City,"India,Kerala,Kozhikode,Parayanchery",1760882293,"₹ 12,000",1 Bds - 1 Ba - 550 ft2,2024-03-28T17:21:23+0000
House for Rent at Malaparamba Housing Colony,"Up stair portion of a house for rent at Malaparamba Housing Colony . 3BHK with balcony ,sit-out and 3 bathrooms available.","India,Kerala,Kozhikode,Malaparamba Housing Colony",1765713617,"₹ 18,000",3 Bds - 3 Ba - 1400 ft2,2024-03-26T12:01:48+0000
Rented house.,"Good location, residential area.","India,Kerala,Kozhikode,East Nadakkavu",1765708648,"₹ 13,000",2 Bds - 2 Ba - 1200 ft2,2024-03-26T11:12:41+0000
3BED HOUSE FOR RENT NEAR MIMS CALICUT.,"3bed house near mims hospital calicut.semi furnished, well water,","India,Kerala,Kozhikode,Chalapuram",1765692356,"₹ 25,000",3 Bds - 3 Ba - 1700 ft2,2024-03-26T08:36:27+0000
Kozhikode thondayad 500 metre from b stop,"Single house .This hs will give for oldhomege,play school . . .","India,Kerala,Kozhikode,Thondayade",1765689724,"₹ 20,000",2 Bds - 2 Ba - 1000 ft2,2024-03-26T08:12:02+0000
INDEPENTENT HOUSE FOR RENT MANAKAVU CALICUT,3 BEDROOM HALL KITCHEN CAR SITE RENT 15000ADVANCE 100000MOB  8   9           2  1       46   64   2  5,"India,Kerala,Kozhikode,Mankavu",1732558686,"₹ 15,000",3 Bds - 3 Ba - 1300 ft2,2024-03-26T08:00:29+0000
INDEPENTENT TILE HOUSE  FOR RENT CHEVARAMBALAM CALICUT,2 BEDROOM HALL KITCH ON BATHROM WELL WATER CAR SITERENT 7500ADVANCE 3000089             21             46          64   2            5,"India,Kerala,Kozhikode,Chevarambalam",1732540974,"₹ 7,500",2 Bds - 1 Ba - 800 ft2,2024-03-26T07:58:29+0000
3 bhk house bachelers for rent near eranhipalam,3 bhk house ground floor for rent bachelers near eranhipalamTwo wheeler site,"India,Kerala,Kozhikode,Eranhipalam",1765687971,"₹ 12,000",3 Bds - 2 Ba - 1200 ft2,2024-03-26T07:55:59+0000
"2Bhk Furnished Flat For Rent at Kottooli, Calicut (SR)","Are you looking for a Branded Flat ?Here it is !2Bhk Furnished Branded Flat Available For Rent ,1200 sq.ft Furnished Branded Flat for Rent at Kottooli  ,CalicutTotal Rent :28,500/-It hosts all the amenities and all the facilities are nearby the city.*Panniker Road, 3bhk ,1600sq.ft , Semi, 25000/-* Erahipalam ,2bhk,1200sq.ft , Furnished 27000/-* Erahipalam , 3bhk, 1600sq.ft, semi, 23000/-*Thondayad, 3bhk, 2000sq.ft , semi, 45000/-* kottuli ,2bhk , 1000sq.ft,semi , 23000/-*calicut Beach , 3bhk, 1600sq.ft,26000/-* YMC , 1bhk, 700sq.ft semi,25000/-* methoott Thazham 2bhk 800sq.ft semi , 16500/-*pottammal, 3bhk , furnshed,25000/-* East Hill, 3Bhk, Semi Furbished,23000/-""Note : Image shown are only for business purpose , actual building / Land may differ.""For More details, Contact:Big Deals Realtors4th Floor , Hilite Business Park , Palazhy - Calicut -About Us :Big Deals is Kerala’s No 1 real Estate Firm started in 2008 by a group of Professionals .Presently we have 8 branches in Kerala and an overseas branch at UAE , Our vast database of properties make it easier for our customers to get their dream property they deserve . Our specialized and trained relationship officers work tirelessly to find your dream property and negotiate the deal to arrive at the best possible value.We are Executive Member of National Association of Realtors and Calicut Realtors Association – India with tie up of 43 associations across India and UAE.We Provide the following Specialised Features :* Hassle free Documentation* Maintenance care –fixing of Electrical, Plumbing and Carpentry faults before handing over of the property* Ensure Owner Dues Settlement – Association dues , Electricity , Water and Gas connection dues , land and property taxes etc","India,Kerala,Kozhikode,Koottuli",1765684101,"₹ 28,500",2 Bds - 2 Ba - 1200 ft2,2024-03-26T07:22:36+0000
Looking for family,Near Malaparamba junction,"India,Kerala,Kozhikode,Malaparamba",1765683751,"₹ 18,000",2 Bds - 2 Ba - 6 ft2,2024-03-26T07:19:32+0000
"3Bhk Furnished Flat For Rent at Chevayur ,Calicut (NT)","Are you looking for a Branded Flat ?Here it is !3Bhk Furnished  Flat Available For Rent ,1350 sq.ft Furnished   Flat for Rent at  Chevayur ,CalicutTotal Rent :  25,000/-It hosts all the amenities and all the facilities are nearby the city.*Panniker Road, 3bhk ,1600sq.ft , Semi, 25000/-* Erahipalam ,2bhk,1200sq.ft , Furnished 27000/-* Erahipalam , 3bhk, 1600sq.ft, semi, 23000/-*Thondayad, 3bhk, 2000sq.ft , semi, 45000/-* kottuli ,2bhk , 1000sq.ft,semi , 23000/-*calicut Beach , 3bhk, 1600sq.ft,26000/-* YMC , 1bhk, 700sq.ft semi,25000/-* methoott Thazham 2bhk 800sq.ft semi , 16500/-*pottammal, 3bhk , furnshed,25000/-* East Hill, 3Bhk, Semi Furbished,23000/-""Note : Image shown are only for business purpose , actual building / Land may differ.""For More details, Contact:Big Deals Realtors4th Floor , Hilite Business Park , Palazhy - Calicut -About Us :Big Deals is Kerala’s No 1 real Estate Firm started in 2008 by a group of Professionals .Presently we have 8 branches in Kerala and an overseas branch at UAE , Our vast database of properties make it easier for our customers to get their dream property they deserve . Our specialized and trained relationship officers work tirelessly to find your dream property and negotiate the deal to arrive at the best possible value.We are Executive Member of National Association of Realtors and Calicut Realtors Association – India with tie up of 43 associations across India and UAE.We Provide the following Specialised Features :* Hassle free Documentation* Maintenance care –fixing of Electrical, Plumbing and Carpentry faults before handing over of the property* Ensure Owner Dues Settlement – Association dues , Electricity , Water and Gas connection dues , land and property taxes etc","India,Kerala,Kozhikode,Chevayur",1765683722,"₹ 25,000",3 Bds - 3 Ba - 1350 ft2,2024-03-26T07:19:19+0000
"2Bhk Luxury Furnished Flat For Rent at Methottuthazham , Calcut (MH)","Are you looking for a Branded Flat ?Here it is !2Bhk Luxury Furnished Branded Flat Available For Rent ,1350 sq.ft Furnished Branded Flat for Rent at Methottuthazham ,CalicutTotal Rent : 25,000/-It hosts all the amenities and all the facilities are nearby the city.*Panniker Road, 3bhk ,1600sq.ft , Semi, 25000/-* Erahipalam ,2bhk,1200sq.ft , Furnished 27000/-* Erahipalam , 3bhk, 1600sq.ft, semi, 23000/-*Thondayad, 3bhk, 2000sq.ft , semi, 45000/-* kottuli ,2bhk , 1000sq.ft,semi , 23000/-*calicut Beach , 3bhk, 1600sq.ft,26000/-* YMC , 1bhk, 700sq.ft semi,25000/-* methoott Thazham 2bhk 800sq.ft semi , 16500/-*pottammal, 3bhk , furnshed,25000/-* East Hill, 3Bhk, Semi Furbished,23000/-""Note : Image shown are only for business purpose , actual building / Land may differ.""For More details, Contact:Big Deals Realtors4th Floor , Hilite Business Park , Palazhy - Calicut -About Us :Big Deals is Kerala’s No 1 real Estate Firm started in 2008 by a group of Professionals .Presently we have 8 branches in Kerala and an overseas branch at UAE , Our vast database of properties make it easier for our customers to get their dream property they deserve . Our specialized and trained relationship officers work tirelessly to find your dream property and negotiate the deal to arrive at the best possible value.We are Executive Member of National Association of Realtors and Calicut Realtors Association – India with tie up of 43 associations across India and UAE.We Provide the following Specialised Features :* Hassle free Documentation* Maintenance care –fixing of Electrical, Plumbing and Carpentry faults before handing over of the property* Ensure Owner Dues Settlement – Association dues , Electricity , Water and Gas connection dues , land and property taxes etc","India,Kerala,Kozhikode,Pottammal",1765682804,"₹ 25,000",2 Bds - 2 Ba - 1350 ft2,2024-03-26T07:12:06+0000
